"","versions_of_perl_commonly_used_5.4","versions_of_perl_commonly_used_5.0005","versions_of_perl_commonly_used_5.6","versions_of_perl_commonly_used_5.8","versions_of_perl_commonly_used_5.10","versions_of_perl_commonly_used_5.12","version_of_perl_used_most_frequently"
"4619",0,0,0,0,1,1,6
"4620",0,0,0,0,0,0,NA
"4621",0,0,0,0,0,0,NA
"4622",0,0,0,1,0,0,4
"4623",0,0,0,1,0,0,4
"4624",0,0,0,0,1,0,5
"4625",0,0,1,0,1,0,5
"4626",0,0,0,1,0,0,4
"4627",0,0,0,1,0,0,4
"4628",0,0,0,1,1,0,5
"4629",0,0,1,1,1,0,4
"4630",0,0,0,1,1,0,5
"4631",0,0,0,1,1,0,4
"4632",0,0,0,1,1,0,4
"4633",0,0,0,1,1,0,5
"4634",0,0,0,1,1,0,5
"4635",0,0,0,0,0,0,NA
"4636",0,0,0,1,0,0,4
"4637",0,0,0,0,0,0,NA
"4638",0,0,0,1,1,0,5
"4639",0,0,1,0,1,0,3
"4640",0,0,0,0,0,0,6
"4641",0,0,0,0,0,0,NA
"4642",0,0,0,1,1,0,5
"4643",0,0,0,1,1,0,5
"4644",0,0,0,0,0,0,NA
"4645",0,0,0,1,1,1,4
"4646",0,0,0,0,1,0,5
"4647",0,0,0,0,0,0,NA
"4648",0,0,0,0,0,0,NA
"4649",0,0,0,1,1,1,5
"4650",0,0,0,1,1,0,5
"4651",0,0,0,0,0,0,NA
"4652",0,0,0,1,1,0,5
"4653",0,0,0,1,0,0,4
"4654",0,0,0,1,1,1,6
"4655",0,0,0,1,1,0,5
"4656",0,0,1,0,0,1,3
"4657",0,0,0,0,1,1,6
"4658",0,0,0,0,1,0,5
"4659",0,0,0,0,1,0,5
"4660",0,0,0,0,1,0,5
"4661",0,0,1,1,0,0,4
"4662",0,0,0,1,1,1,4
"4663",0,0,1,1,0,0,3
"4664",0,0,0,1,1,0,5
"4665",0,0,0,0,0,0,NA
"4666",0,0,0,1,1,1,5
"4667",0,0,0,1,1,0,4
"4668",0,0,0,0,0,0,NA
"4669",0,0,0,1,1,0,5
"4670",0,0,0,1,1,0,4
"4671",0,0,0,1,1,0,5
"4672",0,0,0,1,0,0,4
"4673",0,0,0,1,1,0,5
"4674",0,0,0,0,0,0,NA
"4675",0,0,0,0,0,0,NA
"4676",0,0,0,1,1,0,5
"4677",0,0,0,1,1,0,5
"4678",0,0,0,1,1,0,5
"4679",0,0,0,1,1,0,5
"4680",0,0,0,0,1,1,5
"4681",0,0,0,0,0,0,NA
"4682",0,0,0,1,1,0,4
"4683",0,0,1,1,0,0,4
"4684",0,0,0,0,1,0,5
"4685",0,0,0,1,1,0,4
"4686",0,0,0,1,1,0,4
"4687",0,0,0,0,0,0,NA
"4688",0,0,0,1,1,0,5
"4689",0,0,0,0,1,0,5
"4690",0,0,0,0,1,0,5
"4691",0,0,0,0,1,0,5
"4692",0,0,0,0,1,0,5
"4693",0,0,0,0,1,0,5
"4694",0,0,0,0,0,0,NA
"4695",0,0,0,1,0,0,4
"4696",0,0,0,1,0,0,4
"4697",0,0,0,1,0,1,4
"4698",0,0,0,1,1,0,5
"4699",0,0,1,1,1,0,5
"4700",0,0,0,0,0,0,NA
"4701",0,0,0,1,1,0,4
"4702",0,0,0,1,1,0,5
"4703",0,0,0,0,0,0,NA
"4704",0,0,0,0,0,0,NA
"4705",0,0,0,0,1,0,5
"4706",0,0,0,0,1,0,5
"4707",0,0,0,0,1,1,5
"4708",0,0,0,1,1,0,5
"4709",0,0,0,0,0,0,NA
"4710",0,0,0,0,1,0,5
"4711",0,0,0,1,1,1,5
"4712",0,0,0,0,1,0,5
"4713",0,0,0,1,1,0,5
"4714",0,0,0,0,1,1,5
"4715",0,0,0,1,0,0,4
"4716",0,0,0,1,1,0,5
"4717",0,0,0,1,1,1,4
"4718",0,0,0,1,1,0,5
"4719",0,0,0,1,1,0,5
"4720",1,0,1,1,0,0,1
"4721",0,0,0,1,1,1,4
"4722",0,0,0,1,1,0,5
"4723",0,0,0,0,0,0,NA
"4724",0,0,0,1,1,0,5
"4725",0,0,0,0,0,0,NA
"4726",0,0,0,0,0,0,NA
"4727",0,0,0,0,1,1,5
"4728",0,0,0,0,0,0,NA
"4729",0,0,0,1,0,0,4
"4730",0,0,0,0,0,0,NA
"4731",0,0,0,1,1,0,5
"4732",0,0,0,1,1,0,5
"4733",0,0,1,1,1,0,4
"4734",0,0,0,1,1,0,5
"4735",0,0,0,1,1,0,5
"4736",0,0,0,1,1,0,4
"4737",0,0,0,1,1,0,5
"4738",0,0,0,1,1,0,5
"4739",0,0,0,0,0,0,NA
"4740",0,0,0,0,0,0,NA
"4741",0,0,0,0,1,0,5
"4742",0,0,0,1,0,0,4
"4743",0,0,0,1,0,0,4
"4744",0,0,0,1,1,0,5
"4745",0,0,0,1,0,0,4
"4746",0,0,0,1,1,0,5
"4747",0,0,0,1,1,0,4
"4748",0,0,1,1,0,0,4
"4749",1,1,1,1,1,0,4
"4750",0,0,0,1,1,0,4
"4751",0,0,1,1,0,0,4
"4752",0,0,0,1,1,0,4
"4753",0,0,0,1,1,0,4
"4754",0,0,0,1,1,0,5
"4755",0,1,1,1,1,1,4
"4756",0,0,0,0,1,0,5
"4757",0,0,0,0,0,0,NA
"4758",0,0,0,1,0,1,4
"4759",0,0,0,1,1,0,5
"4760",0,0,0,1,1,0,5
"4761",0,0,0,1,1,0,5
"4762",0,0,0,0,0,0,NA
"4763",0,0,1,1,0,0,4
"4764",0,0,0,1,1,0,5
"4765",0,0,0,1,0,0,4
"4766",0,1,0,1,1,0,5
"4767",0,0,0,1,1,1,4
"4768",0,1,0,0,0,0,2
"4769",0,0,0,1,1,0,5
"4770",0,0,0,1,1,0,5
"4771",0,0,0,1,1,0,5
"4772",0,0,0,0,0,0,NA
"4773",0,0,0,0,0,0,NA
"4774",0,0,0,1,0,0,4
"4775",0,0,0,1,1,1,5
"4776",0,0,0,1,0,0,4
"4777",0,0,1,1,0,0,4
"4778",0,0,0,0,0,0,NA
"4779",0,0,1,1,0,0,4
"4780",0,0,0,0,0,0,NA
"4781",0,0,0,1,1,0,5
"4782",0,0,0,1,1,1,4
"4783",0,0,0,0,1,1,6
"4784",0,0,0,0,0,0,NA
"4785",0,0,0,1,1,1,5
"4786",0,0,0,1,1,0,5
"4787",0,0,0,0,0,0,NA
"4788",0,0,1,1,0,0,4
"4789",0,0,0,1,1,0,4
"4790",0,0,0,1,1,0,5
"4791",0,0,0,1,0,0,4
"4792",0,0,0,1,0,0,4
"4793",0,0,1,1,1,0,5
"4794",0,0,0,1,0,1,4
"4795",0,0,0,0,1,0,5
"4796",0,0,0,1,1,0,5
"4797",0,0,0,1,1,1,4
"4798",0,0,0,0,1,0,5
"4799",0,0,0,0,0,0,NA
"4800",0,0,0,1,1,0,5
"4801",0,1,1,1,0,0,3
"4802",0,0,0,0,0,0,NA
"4803",0,0,0,1,1,0,4
"4804",0,0,0,0,0,0,NA
"4805",0,0,0,1,1,0,5
"4806",0,0,0,1,1,0,5
"4807",0,0,0,0,0,0,NA
"4808",0,0,0,1,1,0,5
"4809",0,0,0,0,0,0,NA
"4810",0,0,0,0,0,0,4
"4811",0,0,0,1,1,0,5
"4812",0,0,0,0,0,0,NA
"4813",0,0,0,0,0,1,6
"4814",0,0,0,0,0,0,NA
"4815",0,0,0,0,0,1,6
"4816",0,0,0,0,1,0,5
"4817",0,0,0,0,0,0,6
"4818",0,0,0,0,0,0,NA
"4819",0,0,0,1,1,1,6
"4820",0,0,0,0,0,0,NA
"4821",0,0,0,1,0,0,4
"4822",0,0,0,0,1,0,5
"4823",0,0,0,1,1,0,5
"4824",0,0,0,0,1,1,6
"4825",0,0,0,1,1,1,5
"4826",0,0,0,1,0,0,4
"4827",0,0,0,1,1,0,4
"4828",0,0,0,1,1,0,5
"4829",0,0,0,0,0,0,NA
"4830",0,0,0,0,1,0,5
"4831",0,0,0,1,1,0,4
"4832",0,0,1,0,0,0,3
"4833",0,0,1,1,0,0,4
"4834",0,0,0,1,1,0,4
"4835",0,0,0,0,0,0,NA
"4836",0,0,0,1,1,1,4
"4837",0,0,0,1,0,1,6
"4838",0,1,1,1,1,0,5
"4839",0,0,0,1,1,1,4
"4840",0,0,0,1,1,0,5
"4841",0,0,0,1,0,0,4
"4842",0,0,1,1,0,0,4
"4843",0,1,1,0,0,0,3
"4844",0,0,0,0,0,0,NA
"4845",0,0,0,0,0,0,NA
