"","num_cpan_modules_handed_over","provided_bug_report_for_perl_interpreter","provided_code_to_fix_bug_perl_interpreter","provided_code_to_add_feature_to_perl_interpreter","provided_bug_report_for_CPAN_module","provided_code_to_fix_bug_CPAN_module","provided_code_to_add_feature_to_CPAN_module"
"4255",NA,NA,NA,NA,NA,NA,NA
"4256",NA,NA,NA,NA,NA,NA,NA
"4257",1,1,1,1,1,1,1
"4258",1,1,1,1,3,3,3
"4259",1,1,1,1,1,1,1
"4260",1,1,1,1,1,1,2
"4261",NA,NA,NA,NA,NA,NA,NA
"4262",NA,NA,NA,NA,NA,NA,NA
"4263",1,3,1,1,3,3,3
"4264",NA,NA,NA,NA,NA,NA,NA
"4265",NA,NA,NA,NA,NA,NA,NA
"4266",1,1,1,1,3,3,3
"4267",NA,NA,NA,NA,NA,NA,NA
"4268",1,1,1,1,1,1,1
"4269",NA,NA,NA,NA,NA,NA,NA
"4270",1,1,1,1,3,3,3
"4271",NA,NA,NA,NA,NA,NA,NA
"4272",NA,NA,NA,NA,NA,NA,NA
"4273",1,1,1,1,3,3,1
"4274",1,1,1,1,1,1,1
"4275",1,1,1,1,1,1,1
"4276",NA,NA,NA,NA,NA,NA,NA
"4277",NA,1,1,1,3,1,1
"4278",1,1,1,1,1,1,1
"4279",NA,NA,NA,NA,NA,NA,NA
"4280",NA,NA,NA,NA,NA,NA,NA
"4281",1,1,1,1,1,1,1
"4282",1,1,1,1,3,3,1
"4283",1,1,1,1,3,1,1
"4284",NA,NA,NA,NA,NA,NA,NA
"4285",1,1,1,1,1,1,1
"4286",NA,NA,NA,NA,NA,NA,NA
"4287",NA,NA,NA,NA,NA,NA,NA
"4288",1,1,1,1,1,1,1
"4289",1,1,1,1,4,3,3
"4290",1,1,1,1,2,1,2
"4291",1,2,1,1,3,3,3
"4292",1,1,1,1,3,3,3
"4293",NA,NA,NA,NA,NA,NA,NA
"4294",1,NA,NA,NA,NA,NA,NA
"4295",1,1,1,1,2,1,1
"4296",1,2,1,1,2,1,1
"4297",1,3,2,2,3,2,2
"4298",2,1,1,NA,2,2,1
"4299",1,1,1,1,1,1,1
"4300",1,1,1,NA,2,2,1
"4301",1,3,3,3,4,3,3
"4302",3,1,1,1,1,1,1
"4303",1,2,1,1,3,2,1
"4304",1,1,1,1,1,1,1
"4305",1,1,1,1,3,3,3
"4306",NA,NA,NA,NA,NA,NA,NA
"4307",NA,NA,NA,NA,NA,NA,NA
"4308",1,1,1,1,1,1,1
"4309",1,1,1,1,3,1,1
"4310",NA,NA,NA,NA,NA,NA,NA
"4311",NA,NA,NA,NA,NA,NA,NA
"4312",1,1,1,1,1,1,1
"4313",1,1,1,1,1,1,1
"4314",1,1,1,1,3,3,3
"4315",NA,NA,NA,NA,NA,NA,NA
"4316",NA,NA,NA,NA,NA,NA,NA
"4317",1,1,1,1,1,1,1
"4318",1,1,1,1,1,1,1
"4319",NA,NA,NA,NA,NA,NA,NA
"4320",1,1,1,1,3,3,2
"4321",1,1,1,1,1,1,1
"4322",1,NA,NA,NA,NA,NA,NA
"4323",1,1,1,1,3,3,2
"4324",NA,NA,NA,NA,NA,NA,NA
"4325",1,1,1,1,2,2,3
"4326",1,1,1,1,3,2,1
"4327",1,1,1,1,2,1,1
"4328",1,1,1,1,3,3,3
"4329",1,1,1,1,1,1,1
"4330",NA,NA,NA,NA,NA,NA,NA
"4331",2,1,1,1,2,2,1
"4332",NA,NA,NA,NA,NA,NA,NA
"4333",NA,NA,NA,NA,NA,NA,NA
"4334",1,1,1,1,1,1,1
"4335",1,3,2,1,3,1,1
"4336",1,1,1,1,1,2,1
"4337",1,1,1,1,1,1,1
"4338",NA,NA,NA,NA,NA,NA,NA
"4339",1,1,1,1,1,1,1
"4340",NA,NA,NA,NA,NA,NA,NA
"4341",1,1,1,1,2,1,1
"4342",1,1,1,1,2,2,2
"4343",1,1,1,1,1,1,1
"4344",1,1,1,1,1,1,1
"4345",1,1,1,1,1,1,3
"4346",NA,NA,NA,NA,NA,NA,NA
"4347",1,2,1,1,3,3,3
"4348",1,1,1,1,1,1,1
"4349",1,1,1,1,1,1,1
"4350",1,2,1,1,3,3,1
"4351",1,1,1,1,3,3,3
"4352",NA,NA,NA,NA,NA,NA,NA
"4353",1,1,1,1,3,1,1
"4354",NA,NA,NA,NA,NA,NA,NA
"4355",1,1,1,1,3,3,3
"4356",1,1,1,1,1,1,1
"4357",NA,NA,NA,NA,NA,NA,NA
"4358",1,1,1,1,1,1,1
"4359",1,1,1,1,1,1,1
"4360",NA,NA,NA,NA,NA,NA,NA
"4361",NA,1,1,1,1,1,1
"4362",1,1,1,1,3,3,3
"4363",NA,NA,NA,NA,NA,NA,NA
"4364",2,1,1,1,1,1,1
"4365",1,1,1,1,1,1,1
"4366",1,1,1,1,1,2,2
"4367",2,1,1,1,3,1,1
"4368",2,1,1,1,3,3,2
"4369",NA,NA,NA,NA,NA,NA,NA
"4370",1,1,1,1,2,2,2
"4371",1,2,1,1,3,2,1
"4372",1,1,1,1,3,3,3
"4373",1,1,1,1,1,1,1
"4374",2,1,1,1,1,1,1
"4375",1,1,1,1,3,3,3
"4376",1,1,1,1,1,1,1
"4377",1,1,1,1,1,1,1
"4378",1,1,1,1,2,1,2
"4379",1,1,1,1,1,1,1
"4380",NA,NA,NA,NA,NA,NA,NA
"4381",1,4,1,1,3,3,3
"4382",2,1,1,1,3,3,1
"4383",NA,NA,NA,NA,NA,NA,NA
"4384",1,1,1,1,1,1,1
"4385",1,1,1,1,1,1,1
"4386",NA,1,1,1,2,1,1
"4387",1,1,1,1,1,1,1
"4388",NA,NA,NA,NA,NA,NA,NA
"4389",NA,NA,NA,NA,NA,NA,NA
"4390",NA,NA,NA,NA,NA,NA,NA
"4391",1,1,1,1,3,2,3
"4392",1,1,1,1,1,1,1
"4393",1,1,1,1,1,1,1
"4394",NA,NA,NA,NA,NA,NA,NA
"4395",NA,NA,NA,NA,NA,NA,NA
"4396",1,1,1,1,1,1,1
"4397",1,1,1,1,3,2,1
"4398",2,1,1,1,1,2,1
"4399",1,1,1,1,1,1,1
"4400",4,1,1,1,1,1,2
"4401",1,1,1,1,1,1,1
"4402",1,1,1,1,1,1,1
"4403",1,1,1,1,1,1,1
"4404",1,1,1,NA,1,1,1
"4405",1,1,1,1,2,2,1
"4406",1,1,1,1,1,1,1
"4407",1,1,1,1,1,1,1
"4408",1,1,1,1,1,1,1
"4409",2,1,1,1,1,1,1
"4410",1,1,1,1,1,1,1
"4411",1,1,1,1,1,1,2
"4412",1,1,1,1,2,2,2
"4413",NA,NA,NA,NA,NA,NA,NA
"4414",NA,NA,NA,NA,NA,NA,NA
"4415",1,1,1,1,1,1,1
"4416",1,2,1,1,3,2,1
"4417",1,2,NA,NA,2,NA,2
"4418",1,1,1,1,3,3,3
"4419",1,1,1,1,1,1,1
"4420",1,1,1,1,1,1,1
"4421",1,1,1,1,1,1,1
"4422",1,2,1,1,3,3,3
"4423",1,1,1,1,1,1,1
"4424",NA,NA,NA,NA,NA,NA,NA
"4425",NA,NA,NA,NA,NA,NA,NA
"4426",2,1,1,1,3,3,3
"4427",1,1,1,1,2,2,2
"4428",1,1,1,1,2,1,1
"4429",NA,NA,NA,NA,NA,NA,NA
"4430",NA,NA,NA,NA,NA,NA,NA
"4431",1,1,1,1,2,2,2
"4432",NA,NA,NA,NA,NA,NA,NA
"4433",1,1,1,1,1,1,1
"4434",1,1,1,1,1,1,1
"4435",2,3,3,3,4,4,4
"4436",1,1,1,1,1,1,1
"4437",2,1,1,1,3,3,3
"4438",NA,NA,NA,NA,NA,NA,NA
"4439",1,1,1,1,1,1,1
"4440",1,1,1,1,3,3,1
"4441",1,1,1,1,1,1,1
"4442",1,1,1,1,1,1,1
"4443",1,1,1,1,1,1,1
"4444",1,1,1,1,1,1,1
"4445",1,1,1,1,1,1,1
"4446",NA,NA,NA,NA,NA,NA,NA
"4447",1,1,1,1,3,3,1
"4448",1,1,1,1,1,1,1
"4449",2,3,1,2,3,2,1
"4450",1,1,1,1,3,2,1
"4451",NA,NA,NA,NA,NA,NA,NA
"4452",2,1,1,1,4,3,3
"4453",NA,NA,NA,NA,NA,NA,NA
"4454",NA,NA,NA,NA,NA,NA,NA
"4455",1,1,1,1,1,1,1
"4456",NA,NA,NA,NA,NA,NA,NA
"4457",1,NA,NA,NA,NA,NA,NA
"4458",1,1,1,1,1,1,1
"4459",NA,NA,NA,NA,NA,NA,NA
"4460",1,1,1,1,1,1,1
"4461",1,1,1,1,1,1,1
"4462",1,1,1,1,1,1,1
"4463",1,1,1,1,3,2,1
"4464",1,2,1,1,2,1,1
"4465",NA,NA,NA,NA,NA,NA,NA
"4466",1,1,1,1,1,1,1
"4467",1,1,1,1,1,1,1
"4468",1,1,1,1,1,1,1
"4469",NA,NA,NA,NA,NA,NA,NA
"4470",1,1,1,1,4,3,3
"4471",1,1,1,1,1,1,1
"4472",NA,NA,NA,NA,NA,NA,NA
"4473",NA,NA,NA,NA,NA,NA,NA
"4474",1,1,1,1,2,2,1
"4475",1,1,1,1,1,1,1
"4476",1,1,1,1,3,3,3
"4477",1,1,1,1,1,1,1
"4478",1,1,1,1,3,1,1
"4479",1,1,1,1,1,1,1
"4480",1,1,1,1,1,1,1
"4481",3,1,1,1,1,1,1
"4482",1,1,1,1,1,1,1
"4483",1,1,1,1,1,1,1
"4484",1,1,1,1,1,1,1
"4485",1,1,1,1,1,1,1
"4486",1,1,1,1,1,1,1
"4487",1,1,1,1,1,NA,1
"4488",1,1,1,1,1,1,1
"4489",1,1,1,1,3,2,1
"4490",1,1,1,1,1,1,1
"4491",NA,NA,NA,NA,NA,NA,NA
"4492",1,1,1,1,1,1,1
"4493",NA,NA,NA,NA,NA,NA,NA
"4494",1,NA,NA,NA,2,3,2
"4495",NA,NA,NA,NA,NA,NA,NA
"4496",NA,NA,NA,NA,NA,NA,NA
"4497",1,2,1,1,4,4,3
"4498",1,1,1,1,1,1,1
"4499",NA,NA,NA,NA,NA,NA,NA
"4500",NA,NA,NA,NA,NA,NA,NA
"4501",NA,NA,NA,NA,NA,NA,NA
"4502",1,1,1,1,1,1,1
"4503",NA,NA,NA,NA,NA,NA,NA
"4504",1,1,1,1,1,1,1
"4505",1,1,1,1,1,1,1
"4506",1,1,1,1,2,1,2
"4507",1,1,1,1,1,1,1
"4508",NA,NA,NA,NA,NA,NA,NA
"4509",1,1,1,1,1,1,1
"4510",NA,NA,NA,NA,NA,NA,NA
"4511",1,1,1,1,1,1,1
"4512",NA,NA,NA,NA,NA,NA,NA
"4513",1,3,3,3,3,3,3
"4514",NA,NA,NA,NA,NA,NA,NA
"4515",NA,NA,NA,NA,NA,NA,NA
"4516",1,1,1,1,1,1,1
"4517",1,1,NA,1,2,1,1
"4518",NA,NA,NA,NA,NA,NA,NA
"4519",NA,NA,NA,NA,NA,NA,NA
"4520",1,1,1,1,1,1,1
"4521",NA,1,1,1,2,1,1
"4522",2,3,3,1,3,1,1
"4523",1,1,1,1,3,1,1
"4524",1,1,1,1,3,2,1
"4525",NA,NA,NA,NA,NA,NA,NA
"4526",NA,NA,NA,NA,NA,NA,NA
"4527",2,2,2,2,3,4,4
"4528",1,1,1,1,3,3,1
"4529",1,1,1,1,1,1,1
"4530",1,1,1,1,4,3,3
"4531",1,1,1,1,2,1,1
"4532",NA,NA,NA,NA,NA,NA,NA
"4533",1,1,1,1,1,1,1
"4534",1,1,1,1,3,3,3
"4535",1,1,1,1,3,1,1
"4536",NA,NA,NA,NA,NA,NA,NA
"4537",1,1,1,1,1,1,1
"4538",1,1,1,1,3,2,2
"4539",NA,NA,NA,NA,NA,NA,NA
"4540",1,3,1,1,3,1,1
"4541",1,1,1,1,1,1,1
"4542",2,3,3,1,3,2,1
"4543",1,1,1,1,1,1,1
"4544",1,1,1,1,1,1,1
"4545",1,1,1,1,1,1,1
"4546",NA,NA,NA,NA,NA,NA,NA
"4547",NA,NA,NA,NA,NA,NA,NA
"4548",NA,NA,NA,NA,NA,NA,NA
"4549",1,2,1,1,3,3,3
"4550",NA,NA,NA,NA,NA,NA,NA
"4551",1,1,1,1,3,2,1
"4552",NA,NA,NA,NA,NA,NA,NA
"4553",NA,1,1,1,1,1,1
"4554",4,1,1,1,1,1,1
"4555",1,1,1,1,1,1,1
"4556",1,1,1,1,1,1,1
"4557",1,1,1,1,3,3,3
"4558",1,1,1,1,1,1,1
"4559",NA,NA,NA,NA,NA,NA,NA
"4560",1,1,1,1,1,1,1
"4561",1,1,1,1,4,3,2
"4562",1,1,1,1,3,3,2
"4563",NA,NA,NA,NA,NA,NA,NA
"4564",1,1,1,1,2,1,1
"4565",1,1,1,1,2,2,1
"4566",1,1,1,1,1,1,1
"4567",1,1,1,1,1,1,2
"4568",NA,NA,NA,NA,NA,NA,NA
"4569",1,2,1,1,2,1,1
"4570",1,1,1,1,1,2,2
"4571",1,1,1,1,1,1,1
"4572",1,1,1,1,1,1,1
"4573",1,4,4,3,4,4,4
"4574",NA,NA,NA,NA,NA,NA,NA
"4575",1,1,1,1,3,1,1
"4576",NA,NA,NA,NA,NA,NA,NA
"4577",1,1,1,1,1,1,1
"4578",1,2,2,1,3,3,1
"4579",1,1,1,1,3,3,3
"4580",1,1,1,1,4,4,3
"4581",1,1,1,1,1,1,1
"4582",1,2,1,1,3,3,3
"4583",1,1,1,1,3,3,3
"4584",NA,NA,NA,NA,NA,NA,NA
"4585",NA,NA,NA,NA,NA,NA,NA
"4586",NA,NA,NA,NA,NA,NA,NA
"4587",NA,NA,NA,NA,NA,NA,NA
"4588",1,1,1,1,1,1,1
"4589",1,1,1,1,1,1,1
"4590",1,3,3,3,3,3,3
"4591",1,1,1,1,1,1,1
"4592",1,1,1,1,3,3,3
"4593",NA,NA,NA,NA,NA,NA,NA
"4594",NA,NA,NA,NA,NA,NA,NA
"4595",1,1,1,1,3,1,1
"4596",1,1,1,1,1,1,1
"4597",1,1,1,1,3,3,2
"4598",1,1,1,1,1,1,1
"4599",1,1,1,1,2,2,1
"4600",1,1,1,1,1,1,1
"4601",NA,NA,NA,NA,NA,NA,NA
"4602",1,1,1,1,1,1,1
"4603",1,1,1,1,2,2,2
"4604",1,1,1,1,1,1,2
"4605",1,2,1,1,3,2,1
"4606",1,1,1,1,3,3,2
"4607",2,1,1,1,2,2,1
"4608",1,1,1,1,3,3,3
"4609",3,1,1,1,4,4,4
"4610",1,4,2,1,3,3,3
"4611",1,1,1,1,1,1,1
"4612",NA,NA,NA,NA,NA,NA,NA
"4613",1,1,1,1,1,1,1
"4614",1,1,1,1,3,3,1
"4615",NA,NA,NA,NA,NA,NA,NA
"4616",NA,NA,NA,NA,NA,NA,NA
"4617",1,1,1,1,3,2,1
"4618",1,1,1,1,1,1,1
"4619",1,1,1,1,2,1,1
"4620",NA,NA,NA,NA,NA,NA,NA
"4621",NA,NA,NA,NA,NA,NA,NA
"4622",1,1,1,1,3,2,1
"4623",NA,NA,NA,NA,NA,NA,NA
"4624",1,1,1,1,1,1,1
"4625",1,1,1,1,1,1,1
"4626",1,1,1,1,1,1,1
"4627",1,1,1,1,1,1,1
"4628",1,1,1,1,3,3,2
"4629",1,1,1,1,3,2,2
"4630",1,1,1,1,3,1,1
"4631",NA,NA,NA,NA,NA,NA,NA
"4632",4,3,1,1,4,4,4
"4633",1,1,1,1,1,1,1
"4634",1,1,1,1,1,1,1
"4635",NA,NA,NA,NA,NA,NA,NA
"4636",1,1,1,1,2,1,1
"4637",NA,NA,NA,NA,NA,NA,NA
"4638",1,1,1,1,2,2,1
"4639",1,1,1,1,1,1,1
"4640",1,1,1,1,1,1,1
"4641",NA,NA,NA,NA,NA,NA,NA
"4642",1,1,1,1,2,1,1
"4643",1,1,1,1,1,1,1
"4644",NA,NA,NA,NA,NA,NA,NA
"4645",1,2,1,1,3,3,3
"4646",1,1,1,1,2,1,1
"4647",NA,NA,NA,NA,NA,NA,NA
"4648",NA,NA,NA,NA,NA,NA,NA
"4649",1,1,1,1,4,4,3
"4650",1,1,1,1,3,2,1
"4651",NA,NA,NA,NA,NA,NA,NA
"4652",1,1,1,1,1,1,1
"4653",1,1,1,1,3,2,1
"4654",1,2,1,1,3,1,1
"4655",1,1,1,1,2,1,1
"4656",1,3,1,1,3,3,1
"4657",1,1,1,1,3,3,3
"4658",1,1,1,1,2,2,1
"4659",1,3,2,2,1,1,1
"4660",1,1,1,1,1,1,2
"4661",1,1,1,1,3,1,1
"4662",1,1,1,1,2,1,1
"4663",NA,NA,NA,NA,NA,NA,NA
"4664",1,1,1,1,1,1,1
"4665",NA,NA,NA,NA,NA,NA,NA
"4666",1,1,1,1,1,1,1
"4667",1,1,1,1,2,1,1
"4668",NA,NA,NA,NA,NA,NA,NA
"4669",NA,NA,NA,NA,NA,NA,NA
"4670",1,1,1,1,3,2,1
"4671",1,1,1,1,1,1,1
"4672",1,NA,NA,NA,NA,NA,NA
"4673",1,1,1,1,3,1,1
"4674",NA,NA,NA,NA,NA,NA,NA
"4675",NA,NA,NA,NA,NA,NA,NA
"4676",1,1,1,1,1,1,1
"4677",1,1,1,1,1,1,1
"4678",1,1,1,1,3,3,1
"4679",1,1,1,1,2,2,1
"4680",1,1,1,1,2,1,1
"4681",NA,NA,NA,NA,NA,NA,NA
"4682",1,1,1,1,4,3,3
"4683",1,1,1,1,1,1,1
"4684",1,1,1,1,1,1,1
"4685",1,2,2,1,1,1,1
"4686",1,1,1,1,1,1,1
"4687",NA,NA,NA,NA,NA,NA,NA
"4688",1,1,1,1,1,1,1
"4689",1,2,1,1,3,1,1
"4690",NA,NA,NA,NA,NA,NA,NA
"4691",1,1,1,1,1,1,1
"4692",1,2,1,1,3,2,2
"4693",1,1,1,1,1,1,1
"4694",NA,NA,NA,NA,NA,NA,NA
"4695",1,1,1,1,1,1,1
"4696",1,1,1,1,1,1,1
"4697",1,1,1,1,1,1,1
"4698",1,1,1,1,2,2,1
"4699",1,1,1,1,1,1,1
"4700",NA,NA,NA,NA,NA,NA,NA
"4701",1,1,1,1,1,1,1
"4702",1,1,1,1,2,1,1
"4703",NA,NA,NA,NA,NA,NA,NA
"4704",NA,NA,NA,NA,NA,NA,NA
"4705",1,1,1,1,3,1,1
"4706",1,1,NA,1,1,1,1
"4707",1,1,1,1,3,3,3
"4708",NA,1,1,1,3,1,1
"4709",NA,NA,NA,NA,NA,NA,NA
"4710",1,1,1,1,1,1,1
"4711",3,1,1,1,3,3,1
"4712",1,1,1,1,2,3,2
"4713",1,2,1,1,3,3,3
"4714",1,1,1,1,1,1,1
"4715",2,1,1,2,1,3,1
"4716",1,1,1,1,3,3,3
"4717",1,1,1,1,1,1,NA
"4718",1,1,1,1,3,1,1
"4719",1,1,1,1,1,1,1
"4720",1,1,1,1,1,1,1
"4721",1,1,1,1,3,3,3
"4722",1,1,1,1,1,1,1
"4723",NA,NA,NA,NA,NA,NA,NA
"4724",1,1,1,1,1,1,1
"4725",NA,NA,NA,NA,NA,NA,NA
"4726",NA,NA,NA,NA,NA,NA,NA
"4727",1,1,1,1,3,3,2
"4728",NA,NA,NA,NA,NA,NA,NA
"4729",NA,NA,NA,NA,NA,NA,NA
"4730",NA,NA,NA,NA,NA,NA,NA
"4731",1,1,1,1,2,2,1
"4732",1,2,1,NA,3,2,1
"4733",1,1,1,1,1,1,1
"4734",1,2,1,1,1,1,1
"4735",1,1,1,1,1,1,1
"4736",2,1,1,1,3,3,3
"4737",1,1,1,1,3,3,1
"4738",1,1,1,1,3,1,1
"4739",NA,NA,NA,NA,NA,NA,NA
"4740",NA,NA,NA,NA,NA,NA,NA
"4741",1,1,1,1,1,1,1
"4742",2,1,1,1,1,1,1
"4743",1,1,1,1,1,1,1
"4744",1,NA,NA,NA,2,NA,NA
"4745",1,1,1,1,1,1,1
"4746",1,1,1,1,1,1,1
"4747",1,1,1,1,3,3,2
"4748",1,1,1,1,1,1,1
"4749",4,2,1,NA,3,2,2
"4750",1,1,1,1,1,1,1
"4751",1,1,1,1,1,1,1
"4752",1,NA,NA,NA,NA,NA,NA
"4753",1,1,1,1,1,1,1
"4754",1,1,1,1,3,3,1
"4755",1,3,3,3,3,3,3
"4756",1,1,1,1,1,1,1
"4757",NA,NA,NA,NA,NA,NA,NA
"4758",1,1,1,1,3,2,1
"4759",2,3,4,4,3,3,3
"4760",NA,NA,NA,NA,NA,NA,NA
"4761",1,1,1,1,3,1,2
"4762",NA,NA,NA,NA,NA,NA,NA
"4763",1,1,1,1,1,1,1
"4764",1,1,1,1,1,1,1
"4765",1,1,1,1,3,3,1
"4766",NA,NA,NA,NA,NA,NA,NA
"4767",1,1,1,1,1,1,1
"4768",1,1,1,1,1,1,1
"4769",1,1,1,1,3,3,3
"4770",1,1,1,1,1,1,1
"4771",1,2,1,1,1,1,1
"4772",NA,NA,NA,NA,NA,NA,NA
"4773",NA,NA,NA,NA,NA,NA,NA
"4774",NA,NA,NA,NA,NA,NA,NA
"4775",2,3,4,3,3,3,3
"4776",1,1,1,1,1,1,1
"4777",1,1,1,1,3,2,3
"4778",NA,NA,NA,NA,NA,NA,NA
"4779",1,1,1,1,3,1,1
"4780",NA,NA,NA,NA,NA,NA,NA
"4781",1,1,1,1,1,1,1
"4782",1,1,1,1,1,1,1
"4783",2,1,1,1,1,1,1
"4784",NA,NA,NA,NA,NA,NA,NA
"4785",1,3,2,3,3,3,3
"4786",1,1,1,1,2,1,1
"4787",NA,NA,NA,NA,NA,NA,NA
"4788",1,1,1,1,3,3,2
"4789",1,1,1,1,1,1,1
"4790",1,1,1,1,3,3,3
"4791",1,1,1,1,3,3,3
"4792",1,1,1,1,1,1,1
"4793",1,1,1,1,1,1,1
"4794",1,1,1,1,1,1,1
"4795",1,1,1,1,1,1,1
"4796",1,1,1,1,2,2,1
"4797",1,1,1,1,1,1,1
"4798",2,1,1,1,3,1,1
"4799",NA,NA,NA,NA,NA,NA,NA
"4800",1,1,1,1,1,1,1
"4801",1,1,1,1,1,1,1
"4802",NA,NA,NA,NA,NA,NA,NA
"4803",1,1,1,1,4,3,3
"4804",NA,NA,NA,NA,NA,NA,NA
"4805",1,1,1,1,3,3,3
"4806",1,1,1,1,1,1,1
"4807",NA,NA,NA,NA,NA,NA,NA
"4808",1,1,1,1,1,1,1
"4809",NA,NA,NA,NA,NA,NA,NA
"4810",1,1,1,1,1,1,1
"4811",1,1,1,1,3,NA,1
"4812",NA,NA,NA,NA,NA,NA,NA
"4813",1,1,1,1,1,1,1
"4814",NA,NA,NA,NA,NA,NA,NA
"4815",1,1,1,1,2,2,1
"4816",1,1,1,1,1,1,1
"4817",1,1,1,1,2,1,1
"4818",NA,NA,NA,NA,NA,NA,NA
"4819",1,1,1,1,3,3,2
"4820",1,1,1,1,1,1,1
"4821",1,1,1,1,1,1,1
"4822",1,1,1,1,1,1,1
"4823",1,1,1,1,1,1,1
"4824",NA,NA,NA,NA,NA,NA,NA
"4825",1,1,1,1,3,3,1
"4826",NA,NA,NA,NA,NA,NA,NA
"4827",1,1,1,1,1,1,1
"4828",1,2,1,1,3,1,1
"4829",NA,NA,NA,NA,NA,NA,NA
"4830",1,1,1,1,1,1,1
"4831",1,1,1,1,3,3,3
"4832",1,1,1,1,1,1,1
"4833",1,1,1,1,3,1,1
"4834",1,1,1,1,3,3,1
"4835",NA,NA,NA,NA,NA,NA,NA
"4836",1,1,1,1,3,3,3
"4837",1,3,2,1,3,3,1
"4838",1,1,1,1,1,1,1
"4839",1,1,1,1,3,3,2
"4840",1,1,1,1,3,3,1
"4841",1,1,1,1,1,1,2
"4842",1,1,1,1,1,1,1
"4843",1,1,1,1,2,2,1
"4844",NA,NA,NA,NA,NA,NA,NA
"4845",NA,NA,NA,NA,NA,NA,NA
